key_resp_17.keys,key_resp_17.rt,key_resp_13.keys,key_resp_13.rt,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_5.ran,Text,Condition,participant,Gender*,Age*,Estimated hours since last sleep*,date,expName,psychopyVersion,OS,frameRate,fbclid,key_resp_2.keys,key_resp_2.rt,key_resp_11.keys,key_resp_11.rt,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_6.ran,Word,key_resp_3.keys,key_resp_3.rt,key_resp_9.keys,key_resp_9.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Stimuli,keyrespp.keys,keyrespp.rt,key_resp_4.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Response,Congr,RightAns,key_resp_4.rt,key_resp_8.keys,key_resp_8.rt,key_resp_10.keys,key_resp_10.rt,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,key_resp_14.keys,key_resp_14.rt,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_7.ran,key_resp_5.keys,key_resp_5.rt,key_resp_12.keys,key_resp_12.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,key_resp_6.keys,key_resp_6.rt,key_resp_15.keys,key_resp_15.rt,socialexc.thisRepN,socialexc.thisTrialN,socialexc.thisN,socialexc.thisIndex,socialexc.ran,Question,key_resp_7.keys,key_resp_7.rt,key_resp_16.keys,key_resp_16.rt
,,,,,,,,,,,,man,23,4-6h,2021-12-06_13h51.06.759,bachelor,2021.2.3,MacIntel,71.42857143,IwAR1Ke1prQtfUHoR9ImOM2SBgUu5dKskZLMuR3W-dSUx5JdBKh4by94oVV2k,,,,,,,,,,,,,,,,,,,,10 x 11 + 45 = 155?,,,,,,,,,RESPONSE RECORDED,1,left,,,,right,4.3,0,2,2,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,man,23,4-6h,2021-12-06_13h51.06.759,bachelor,2021.2.3,MacIntel,71.42857143,IwAR1Ke1prQtfUHoR9ImOM2SBgUu5dKskZLMuR3W-dSUx5JdBKh4by94oVV2k,,,,,,,,,,,,,,,,,,,,33 - 15 - 49 = -40?,,,,,,,,,TRY HARDER,0,right,,,,right,3.885,0,3,3,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,man,23,4-6h,2021-12-06_13h51.06.759,bachelor,2021.2.3,MacIntel,71.42857143,IwAR1Ke1prQtfUHoR9ImOM2SBgUu5dKskZLMuR3W-dSUx5JdBKh4by94oVV2k,,,,,,,,,,,,,,,,,,,,56 - 6 x 3 = 33?,,,,,,,,,SPEED UP,0,right,,,,right,4.207,0,4,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,man,23,4-6h,2021-12-06_13h51.06.759,bachelor,2021.2.3,MacIntel,71.42857143,IwAR1Ke1prQtfUHoR9ImOM2SBgUu5dKskZLMuR3W-dSUx5JdBKh4by94oVV2k,,,,,,,,,,,,,,,,,,,,7 x 11 - 21 = 56?,,,,,,,,,GO FASTER,1,left,,,,left,3.433,0,5,5,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,man,23,4-6h,2021-12-06_13h51.06.759,bachelor,2021.2.3,MacIntel,71.42857143,IwAR1Ke1prQtfUHoR9ImOM2SBgUu5dKskZLMuR3W-dSUx5JdBKh4by94oVV2k,,,,,,,,,,,,,,,,,,,,13 x 3 + 2 = 90?,,,,,,,,,RESPONSE RECORDED,0,right,,,,right,3.409,0,6,6,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,man,23,4-6h,2021-12-06_13h51.06.759,bachelor,2021.2.3,MacIntel,71.42857143,IwAR1Ke1prQtfUHoR9ImOM2SBgUu5dKskZLMuR3W-dSUx5JdBKh4by94oVV2k,,,,,,,,,,,,,,,,,,,,12 + 10 x 4 = 70?,,,,,,,,,RESPONSE RECORDED,0,right,,,,right,2.965,0,7,7,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,man,23,4-6h,2021-12-06_13h51.06.759,bachelor,2021.2.3,MacIntel,71.42857143,IwAR1Ke1prQtfUHoR9ImOM2SBgUu5dKskZLMuR3W-dSUx5JdBKh4by94oVV2k,,,,,,,,,,,,,,,,,,,,20 x 2 - 77 = 24?,,,,,,,,,YOU NEED TO CONCENTRATE,0,right,,,,right,4.003,0,8,8,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,man,23,4-6h,2021-12-06_13h51.06.759,bachelor,2021.2.3,MacIntel,71.42857143,IwAR1Ke1prQtfUHoR9ImOM2SBgUu5dKskZLMuR3W-dSUx5JdBKh4by94oVV2k,,,,,,,,,,,,,,,,,,,,55 - 66 + 14 = 3?,,,,,,,,,RESPONSE RECORDED,1,left,,,,,,0,9,9,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,man,23,4-6h,2021-12-06_13h51.06.759,bachelor,2021.2.3,MacIntel,71.42857143,IwAR1Ke1prQtfUHoR9ImOM2SBgUu5dKskZLMuR3W-dSUx5JdBKh4by94oVV2k,,,,,,,,,,,,,,,,,,,,6 - 13 + 4 = -3?,,,,,,,,,CONCENTRATE,1,left,,,,right,4.027,0,10,10,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,man,23,4-6h,2021-12-06_13h51.06.759,bachelor,2021.2.3,MacIntel,71.42857143,IwAR1Ke1prQtfUHoR9ImOM2SBgUu5dKskZLMuR3W-dSUx5JdBKh4by94oVV2k,,,,,,,,,,,,,,,,,,,,7 - 8 - 9 = -11?,,,,,,,,,SPEED UP,0,right,,,,right,2.313,0,11,11,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,man,23,4-6h,2021-12-06_13h51.06.759,bachelor,2021.2.3,MacIntel,71.42857143,IwAR1Ke1prQtfUHoR9ImOM2SBgUu5dKskZLMuR3W-dSUx5JdBKh4by94oVV2k,,,,,,,,,,,,,,,,,,,,62 - 15 x 3 = 5?,,,,,,,,,PAY ATTENTION,0,right,,,,right,4.919,0,12,12,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,man,23,4-6h,2021-12-06_13h51.06.759,bachelor,2021.2.3,MacIntel,71.42857143,IwAR1Ke1prQtfUHoR9ImOM2SBgUu5dKskZLMuR3W-dSUx5JdBKh4by94oVV2k,,,,,,,,,,,,,,,,,,,,7 + 46 + 16 = 67?,,,,,,,,,RESPONSE RECORDED,0,right,,,,right,3.086,0,13,13,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"You have now completed the mental arithmetic task. You are halfway through the experiment.

Thank you for deciding to finish the tasks, it is much appreciated! Your effort is valued.

Press space to continue",,,man,23,4-6h,2021-12-06_13h51.06.759,bachelor,2021.2.3,MacIntel,71.42857143,IwAR1Ke1prQtfUHoR9ImOM2SBgUu5dKskZLMuR3W-dSUx5JdBKh4by94oVV2k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,5.448,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,man,23,4-6h,2021-12-06_13h51.06.759,bachelor,2021.2.3,MacIntel,71.42857143,IwAR1Ke1prQtfUHoR9ImOM2SBgUu5dKskZLMuR3W-dSUx5JdBKh4by94oVV2k,,,,,,,,,,truck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,6.126,right,1.706,0,0,0,17,1,,,,,,,,,,,,,,
,,,,,,,,,,,,man,23,4-6h,2021-12-06_13h51.06.759,bachelor,2021.2.3,MacIntel,71.42857143,IwAR1Ke1prQtfUHoR9ImOM2SBgUu5dKskZLMuR3W-dSUx5JdBKh4by94oVV2k,,,,,,,,,,farm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.95,0,1,1,12,1,,,,,,,,,,,,,,
,,,,,,,,,,,,man,23,4-6h,2021-12-06_13h51.06.759,bachelor,2021.2.3,MacIntel,71.42857143,IwAR1Ke1prQtfUHoR9ImOM2SBgUu5dKskZLMuR3W-dSUx5JdBKh4by94oVV2k,,,,,,,,,,thunder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.95,0,2,2,21,1,,,,,,,,,,,,,,
,,,,,,,,,,,,man,23,4-6h,2021-12-06_13h51.06.759,bachelor,2021.2.3,MacIntel,71.42857143,IwAR1Ke1prQtfUHoR9ImOM2SBgUu5dKskZLMuR3W-dSUx5JdBKh4by94oVV2k,,,,,,,,,,jaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.697,0,3,3,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,man,23,4-6h,2021-12-06_13h51.06.759,bachelor,2021.2.3,MacIntel,71.42857143,IwAR1Ke1prQtfUHoR9ImOM2SBgUu5dKskZLMuR3W-dSUx5JdBKh4by94oVV2k,,,,,,,,,,store,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.043,0,4,4,8,1,,,,,,,,,,,,,,
,,,,,,,,,,,,man,23,4-6h,2021-12-06_13h51.06.759,bachelor,2021.2.3,MacIntel,71.42857143,IwAR1Ke1prQtfUHoR9ImOM2SBgUu5dKskZLMuR3W-dSUx5JdBKh4by94oVV2k,,,,,,,,,,rocket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,2.262,0,5,5,15,1,,,,,,,,,,,,,,
,,,,,,,,,,,,man,23,4-6h,2021-12-06_13h51.06.759,bachelor,2021.2.3,MacIntel,71.42857143,IwAR1Ke1prQtfUHoR9ImOM2SBgUu5dKskZLMuR3W-dSUx5JdBKh4by94oVV2k,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.286,0,6,6,22,1,,,,,,,,,,,,,,
,,,,,,,,,,,,man,23,4-6h,2021-12-06_13h51.06.759,bachelor,2021.2.3,MacIntel,71.42857143,IwAR1Ke1prQtfUHoR9ImOM2SBgUu5dKskZLMuR3W-dSUx5JdBKh4by94oVV2k,,,,,,,,,,soft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.49,0,7,7,11,1,,,,,,,,,,,,,,
,,,,,,,,,,,,man,23,4-6h,2021-12-06_13h51.06.759,bachelor,2021.2.3,MacIntel,71.42857143,IwAR1Ke1prQtfUHoR9ImOM2SBgUu5dKskZLMuR3W-dSUx5JdBKh4by94oVV2k,,,,,,,,,,shiny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.773,0,8,8,25,1,,,,,,,,,,,,,,
,,,,,,,,,,,,man,23,4-6h,2021-12-06_13h51.06.759,bachelor,2021.2.3,MacIntel,71.42857143,IwAR1Ke1prQtfUHoR9ImOM2SBgUu5dKskZLMuR3W-dSUx5JdBKh4by94oVV2k,,,,,,,,,,nose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,2.65,0,9,9,26,1,,,,,,,,,,,,,,
,,,,,,,,,,,,man,23,4-6h,2021-12-06_13h51.06.759,bachelor,2021.2.3,MacIntel,71.42857143,IwAR1Ke1prQtfUHoR9ImOM2SBgUu5dKskZLMuR3W-dSUx5JdBKh4by94oVV2k,,,,,,,,,,delirium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.261,0,10,10,7,1,,,,,,,,,,,,,,
,,,,,,,,,,,,man,23,4-6h,2021-12-06_13h51.06.759,bachelor,2021.2.3,MacIntel,71.42857143,IwAR1Ke1prQtfUHoR9ImOM2SBgUu5dKskZLMuR3W-dSUx5JdBKh4by94oVV2k,,,,,,,,,,ate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.711,0,11,11,4,1,,,,,,,,,,,,,,
,,,,,,,,,,,,man,23,4-6h,2021-12-06_13h51.06.759,bachelor,2021.2.3,MacIntel,71.42857143,IwAR1Ke1prQtfUHoR9ImOM2SBgUu5dKskZLMuR3W-dSUx5JdBKh4by94oVV2k,,,,,,,,,,diplomat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.052,0,12,12,20,1,,,,,,,,,,,,,,
,,,,,,,,,,,,man,23,4-6h,2021-12-06_13h51.06.759,bachelor,2021.2.3,MacIntel,71.42857143,IwAR1Ke1prQtfUHoR9ImOM2SBgUu5dKskZLMuR3W-dSUx5JdBKh4by94oVV2k,,,,,,,,,,mouth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.175,0,13,13,24,1,,,,,,,,,,,,,,
,,,,,,,,,,,,man,23,4-6h,2021-12-06_13h51.06.759,bachelor,2021.2.3,MacIntel,71.42857143,IwAR1Ke1prQtfUHoR9ImOM2SBgUu5dKskZLMuR3W-dSUx5JdBKh4by94oVV2k,,,,,,,,,,sled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.625,0,14,14,5,1,,,,,,,,,,,,,,
,,,,,,,,,,,,man,23,4-6h,2021-12-06_13h51.06.759,bachelor,2021.2.3,MacIntel,71.42857143,IwAR1Ke1prQtfUHoR9ImOM2SBgUu5dKskZLMuR3W-dSUx5JdBKh4by94oVV2k,,,,,,,,,,handshake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,2.56,0,15,15,1,1,,,,,,,,,,,,,,
,,,,,,,,,,,,man,23,4-6h,2021-12-06_13h51.06.759,bachelor,2021.2.3,MacIntel,71.42857143,IwAR1Ke1prQtfUHoR9ImOM2SBgUu5dKskZLMuR3W-dSUx5JdBKh4by94oVV2k,,,,,,,,,,leg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.082,0,16,16,2,1,,,,,,,,,,,,,,
,,,,,,,,,,,,man,23,4-6h,2021-12-06_13h51.06.759,bachelor,2021.2.3,MacIntel,71.42857143,IwAR1Ke1prQtfUHoR9ImOM2SBgUu5dKskZLMuR3W-dSUx5JdBKh4by94oVV2k,,,,,,,,,,volcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,2.248,0,17,17,19,1,,,,,,,,,,,,,,
,,,,,,,,,,,,man,23,4-6h,2021-12-06_13h51.06.759,bachelor,2021.2.3,MacIntel,71.42857143,IwAR1Ke1prQtfUHoR9ImOM2SBgUu5dKskZLMuR3W-dSUx5JdBKh4by94oVV2k,,,,,,,,,,clang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.085,0,18,18,13,1,,,,,,,,,,,,,,
,,,,,,,,,,,,man,23,4-6h,2021-12-06_13h51.06.759,bachelor,2021.2.3,MacIntel,71.42857143,IwAR1Ke1prQtfUHoR9ImOM2SBgUu5dKskZLMuR3W-dSUx5JdBKh4by94oVV2k,,,,,,,,,,embassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,2.308,0,19,19,6,1,,,,,,,,,,,,,,
,,,,,,,,,,,,man,23,4-6h,2021-12-06_13h51.06.759,bachelor,2021.2.3,MacIntel,71.42857143,IwAR1Ke1prQtfUHoR9ImOM2SBgUu5dKskZLMuR3W-dSUx5JdBKh4by94oVV2k,,,,,,,,,,student,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.917,0,20,20,18,1,,,,,,,,,,,,,,
,,,,,,,,,,,,man,23,4-6h,2021-12-06_13h51.06.759,bachelor,2021.2.3,MacIntel,71.42857143,IwAR1Ke1prQtfUHoR9ImOM2SBgUu5dKskZLMuR3W-dSUx5JdBKh4by94oVV2k,,,,,,,,,,squeal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.383,0,21,21,9,1,,,,,,,,,,,,,,
,,,,,,,,,,,,man,23,4-6h,2021-12-06_13h51.06.759,bachelor,2021.2.3,MacIntel,71.42857143,IwAR1Ke1prQtfUHoR9ImOM2SBgUu5dKskZLMuR3W-dSUx5JdBKh4by94oVV2k,,,,,,,,,,businessman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.182,0,22,22,16,1,,,,,,,,,,,,,,
,,,,,,,,,,,,man,23,4-6h,2021-12-06_13h51.06.759,bachelor,2021.2.3,MacIntel,71.42857143,IwAR1Ke1prQtfUHoR9ImOM2SBgUu5dKskZLMuR3W-dSUx5JdBKh4by94oVV2k,,,,,,,,,,stole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.777,0,23,23,3,1,,,,,,,,,,,,,,
,,,,,,,,,,,,man,23,4-6h,2021-12-06_13h51.06.759,bachelor,2021.2.3,MacIntel,71.42857143,IwAR1Ke1prQtfUHoR9ImOM2SBgUu5dKskZLMuR3W-dSUx5JdBKh4by94oVV2k,,,,,,,,,,actor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.777,0,24,24,23,1,,,,,,,,,,,,,,
,,,,,,,,,,,,man,23,4-6h,2021-12-06_13h51.06.759,bachelor,2021.2.3,MacIntel,71.42857143,IwAR1Ke1prQtfUHoR9ImOM2SBgUu5dKskZLMuR3W-dSUx5JdBKh4by94oVV2k,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.897,0,25,25,10,1,,,,,,,,,,,,,,
,,,,,,,,,,,,man,23,4-6h,2021-12-06_13h51.06.759,bachelor,2021.2.3,MacIntel,71.42857143,IwAR1Ke1prQtfUHoR9ImOM2SBgUu5dKskZLMuR3W-dSUx5JdBKh4by94oVV2k,,,,,,,,,,bridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.078,0,26,26,14,1,,,,,,,,,,,,,,
,,,,,,,,,,,,man,23,4-6h,2021-12-06_13h51.06.759,bachelor,2021.2.3,MacIntel,71.42857143,IwAR1Ke1prQtfUHoR9ImOM2SBgUu5dKskZLMuR3W-dSUx5JdBKh4by94oVV2k,,,,,,,,,,football,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.956,0,27,27,27,1,,,,,,,,,,,,,,
,,,,,,,,,,,,man,23,4-6h,2021-12-06_13h51.06.759,bachelor,2021.2.3,MacIntel,71.42857143,IwAR1Ke1prQtfUHoR9ImOM2SBgUu5dKskZLMuR3W-dSUx5JdBKh4by94oVV2k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,5.643,7,12.942,0,0,0,1,1,Negative feedback showed me that I had lower task competencies than the other participants.,,,,
,,,,,,,,,,,,man,23,4-6h,2021-12-06_13h51.06.759,bachelor,2021.2.3,MacIntel,71.42857143,IwAR1Ke1prQtfUHoR9ImOM2SBgUu5dKskZLMuR3W-dSUx5JdBKh4by94oVV2k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3.482,0,1,1,2,1,I felt alone during the experiment.,,,,
,,,,,,,,,,,,man,23,4-6h,2021-12-06_13h51.06.759,bachelor,2021.2.3,MacIntel,71.42857143,IwAR1Ke1prQtfUHoR9ImOM2SBgUu5dKskZLMuR3W-dSUx5JdBKh4by94oVV2k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4.241,0,2,2,0,1,I felt excluded during the experiment.,,,,
,,,,,,,,,,,,man,23,4-6h,2021-12-06_13h51.06.759,bachelor,2021.2.3,MacIntel,71.42857143,IwAR1Ke1prQtfUHoR9ImOM2SBgUu5dKskZLMuR3W-dSUx5JdBKh4by94oVV2k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.568,0,3,3,3,1,I felt stressed during the experiment.,,,,
,,,,,,,,,,,,man,23,4-6h,2021-12-06_13h51.06.759,bachelor,2021.2.3,MacIntel,71.42857143,IwAR1Ke1prQtfUHoR9ImOM2SBgUu5dKskZLMuR3W-dSUx5JdBKh4by94oVV2k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,32.668,space,8.758
