key_resp_17.keys,key_resp_17.rt,key_resp_13.keys,key_resp_13.rt,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_5.ran,Text,Condition,participant,Gender*,Age*,Estimated hours since last sleep*,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.rt,key_resp_11.keys,key_resp_11.rt,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_6.ran,Word,key_resp_3.keys,key_resp_3.rt,key_resp_9.keys,key_resp_9.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Stimuli,keyrespp.keys,keyrespp.rt,key_resp_4.keys,key_resp_4.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Response,Congr,RightAns,key_resp_8.keys,key_resp_8.rt,key_resp_10.keys,key_resp_10.rt,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,key_resp_14.keys,key_resp_14.rt,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_7.ran,key_resp_5.keys,key_resp_5.rt,key_resp_12.keys,key_resp_12.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,key_resp_6.keys,key_resp_6.rt,key_resp_15.keys,key_resp_15.rt,socialexc.thisRepN,socialexc.thisTrialN,socialexc.thisN,socialexc.thisIndex,socialexc.ran,Question,key_resp_7.keys,key_resp_7.rt,key_resp_16.keys,key_resp_16.rt
,,,,,,,,,,,kolobabs,woman,23,4-6h,2021-12-06_13h25.11.791,bachelor,2021.2.3,MacIntel,60.0024001,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.6852,0,2,2,10,1,,,,,,,,,,,,,,
,,,,,,,,,,,kolobabs,woman,23,4-6h,2021-12-06_13h25.11.791,bachelor,2021.2.3,MacIntel,60.0024001,,,,,,,,,,leg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.7682,0,3,3,2,1,,,,,,,,,,,,,,
,,,,,,,,,,,kolobabs,woman,23,4-6h,2021-12-06_13h25.11.791,bachelor,2021.2.3,MacIntel,60.0024001,,,,,,,,,,stole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,3.8469,0,4,4,3,1,,,,,,,,,,,,,,
,,,,,,,,,,,kolobabs,woman,23,4-6h,2021-12-06_13h25.11.791,bachelor,2021.2.3,MacIntel,60.0024001,,,,,,,,,,shiny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,2.4268,0,5,5,25,1,,,,,,,,,,,,,,
,,,,,,,,,,,kolobabs,woman,23,4-6h,2021-12-06_13h25.11.791,bachelor,2021.2.3,MacIntel,60.0024001,,,,,,,,,,sled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.7704,0,6,6,5,1,,,,,,,,,,,,,,
,,,,,,,,,,,kolobabs,woman,23,4-6h,2021-12-06_13h25.11.791,bachelor,2021.2.3,MacIntel,60.0024001,,,,,,,,,,football,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.1043,0,7,7,27,1,,,,,,,,,,,,,,
,,,,,,,,,,,kolobabs,woman,23,4-6h,2021-12-06_13h25.11.791,bachelor,2021.2.3,MacIntel,60.0024001,,,,,,,,,,actor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.333,0,8,8,23,1,,,,,,,,,,,,,,
,,,,,,,,,,,kolobabs,woman,23,4-6h,2021-12-06_13h25.11.791,bachelor,2021.2.3,MacIntel,60.0024001,,,,,,,,,,truck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.6048,0,9,9,17,1,,,,,,,,,,,,,,
,,,,,,,,,,,kolobabs,woman,23,4-6h,2021-12-06_13h25.11.791,bachelor,2021.2.3,MacIntel,60.0024001,,,,,,,,,,ate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,2.5565,0,10,10,4,1,,,,,,,,,,,,,,
,,,,,,,,,,,kolobabs,woman,23,4-6h,2021-12-06_13h25.11.791,bachelor,2021.2.3,MacIntel,60.0024001,,,,,,,,,,diplomat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,2.9707,0,11,11,20,1,,,,,,,,,,,,,,
,,,,,,,,,,,kolobabs,woman,23,4-6h,2021-12-06_13h25.11.791,bachelor,2021.2.3,MacIntel,60.0024001,,,,,,,,,,squeal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,2.887,0,12,12,9,1,,,,,,,,,,,,,,
,,,,,,,,,,,kolobabs,woman,23,4-6h,2021-12-06_13h25.11.791,bachelor,2021.2.3,MacIntel,60.0024001,,,,,,,,,,student,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.2526,0,13,13,18,1,,,,,,,,,,,,,,
,,,,,,,,,,,kolobabs,woman,23,4-6h,2021-12-06_13h25.11.791,bachelor,2021.2.3,MacIntel,60.0024001,,,,,,,,,,clang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.9403,0,14,14,13,1,,,,,,,,,,,,,,
,,,,,,,,,,,kolobabs,woman,23,4-6h,2021-12-06_13h25.11.791,bachelor,2021.2.3,MacIntel,60.0024001,,,,,,,,,,embassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,4.3697,0,15,15,6,1,,,,,,,,,,,,,,
,,,,,,,,,,,kolobabs,woman,23,4-6h,2021-12-06_13h25.11.791,bachelor,2021.2.3,MacIntel,60.0024001,,,,,,,,,,bridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.4432,0,16,16,14,1,,,,,,,,,,,,,,
,,,,,,,,,,,kolobabs,woman,23,4-6h,2021-12-06_13h25.11.791,bachelor,2021.2.3,MacIntel,60.0024001,,,,,,,,,,soft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,2.2524,0,17,17,11,1,,,,,,,,,,,,,,
,,,,,,,,,,,kolobabs,woman,23,4-6h,2021-12-06_13h25.11.791,bachelor,2021.2.3,MacIntel,60.0024001,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.4889,0,18,18,22,1,,,,,,,,,,,,,,
,,,,,,,,,,,kolobabs,woman,23,4-6h,2021-12-06_13h25.11.791,bachelor,2021.2.3,MacIntel,60.0024001,,,,,,,,,,rocket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.6718,0,19,19,15,1,,,,,,,,,,,,,,
,,,,,,,,,,,kolobabs,woman,23,4-6h,2021-12-06_13h25.11.791,bachelor,2021.2.3,MacIntel,60.0024001,,,,,,,,,,farm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,2.2356,0,20,20,12,1,,,,,,,,,,,,,,
,,,,,,,,,,,kolobabs,woman,23,4-6h,2021-12-06_13h25.11.791,bachelor,2021.2.3,MacIntel,60.0024001,,,,,,,,,,store,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.9341,0,21,21,8,1,,,,,,,,,,,,,,
,,,,,,,,,,,kolobabs,woman,23,4-6h,2021-12-06_13h25.11.791,bachelor,2021.2.3,MacIntel,60.0024001,,,,,,,,,,businessman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,2.1042,0,22,22,16,1,,,,,,,,,,,,,,
,,,,,,,,,,,kolobabs,woman,23,4-6h,2021-12-06_13h25.11.791,bachelor,2021.2.3,MacIntel,60.0024001,,,,,,,,,,delirium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.1751,0,23,23,7,1,,,,,,,,,,,,,,
,,,,,,,,,,,kolobabs,woman,23,4-6h,2021-12-06_13h25.11.791,bachelor,2021.2.3,MacIntel,60.0024001,,,,,,,,,,volcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.8998,0,24,24,19,1,,,,,,,,,,,,,,
,,,,,,,,,,,kolobabs,woman,23,4-6h,2021-12-06_13h25.11.791,bachelor,2021.2.3,MacIntel,60.0024001,,,,,,,,,,thunder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.2341,0,25,25,21,1,,,,,,,,,,,,,,
,,,,,,,,,,,kolobabs,woman,23,4-6h,2021-12-06_13h25.11.791,bachelor,2021.2.3,MacIntel,60.0024001,,,,,,,,,,handshake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,2.752,0,26,26,1,1,,,,,,,,,,,,,,
,,,,,,,,,,,kolobabs,woman,23,4-6h,2021-12-06_13h25.11.791,bachelor,2021.2.3,MacIntel,60.0024001,,,,,,,,,,jaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0897,0,27,27,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,kolobabs,woman,23,4-6h,2021-12-06_13h25.11.791,bachelor,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,5.5826,4,10.3419,0,0,0,0,1,I felt excluded during the experiment.,,,,
,,,,,,,,,,,kolobabs,woman,23,4-6h,2021-12-06_13h25.11.791,bachelor,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4.7689,0,1,1,2,1,I felt alone during the experiment.,,,,
,,,,,,,,,,,kolobabs,woman,23,4-6h,2021-12-06_13h25.11.791,bachelor,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5.5947,0,2,2,3,1,I felt stressed during the experiment.,,,,
,,,,,,,,,,,kolobabs,woman,23,4-6h,2021-12-06_13h25.11.791,bachelor,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6.0546,0,3,3,1,1,Negative feedback showed me that I had lower task competencies than the other participants.,,,,
,,,,,,,,,,,kolobabs,woman,23,4-6h,2021-12-06_13h25.11.791,bachelor,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,21.6076,space,8.0311
